Total_Stops,Price,Dept_time_hrs,Dept_time_mins,Journey_Day,Journey_month,Journey_year,Arrival_time_hrs,Arrival_time_mins,duration_hours,duration_minutes,Arrival_Date_day,Arrival_Date_month,Arrival_Date_year,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
0,3383,11,10,12,6,2019,13,55,2,45,12,6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8738,12,10,3,3,2019,17,5,4,55,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7165,5,15,27,3,2019,6,50,1,35,27,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6412,16,10,24,6,2019,22,30,6,20,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,18,55,27,6,2019,22,0,3,5,27,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11087,20,35,12,3,2019,15,15,18,40,13,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3543,9,45,27,6,2019,12,0,2,15,27,6,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,12471,16,30,12,6,2019,4,40,12,10,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,9,0,24,6,2019,4,25,19,25,25,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4441,13,20,18,3,2019,16,10,2,50,18,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12537,7,5,27,3,2019,15,30,8,25,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10091,22,25,24,3,2019,7,40,9,15,25,3,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6961,21,5,3,6,2019,23,55,2,50,3,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5013,5,35,24,4,2019,8,50,3,15,24,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6934,5,10,18,5,2019,8,0,2,50,18,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10877,6,40,3,6,2019,19,0,12,20,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,15,15,18,4,2019,18,10,2,55,18,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7048,16,0,27,3,2019,1,35,9,35,28,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4878,17,0,27,6,2019,19,35,2,35,27,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10844,14,5,21,5,2019,23,35,9,30,21,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,23,5,18,5,2019,4,25,5,20,19,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,0,30,12,5,2019,3,25,2,55,12,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5583,6,5,6,6,2019,11,20,5,15,6,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,7,5,6,6,2019,16,10,9,5,6,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7677,8,30,3,6,2019,19,15,10,45,3,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6842,5,10,1,6,2019,10,5,4,55,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4995,8,45,24,6,2019,10,15,1,30,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,9555,7,10,9,6,2019,18,50,11,40,9,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4077,1,30,1,6,2019,4,15,2,45,1,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7229,15,15,12,5,2019,18,10,2,55,12,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12192,9,0,9,6,2019,19,0,10,0,9,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5911,10,0,12,4,2019,12,45,2,45,12,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8372,9,0,12,6,2019,19,15,10,15,12,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4995,7,10,18,3,2019,8,35,1,25,18,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14323,10,0,9,5,2019,19,15,9,15,9,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,5,30,9,6,2019,4,25,22,55,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13591,14,25,6,6,2019,19,15,4,50,6,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18799,5,25,3,3,2019,18,50,13,25,3,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,23,30,27,4,2019,2,20,2,50,28,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1965,5,45,21,5,2019,7,15,1,30,21,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4995,10,20,27,5,2019,11,50,1,30,27,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14641,16,50,24,3,2019,18,30,1,40,24,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4460,20,45,12,4,2019,23,20,2,35,12,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10191,13,0,18,5,2019,19,15,6,15,18,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13843,2,15,9,3,2019,19,45,17,30,9,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6349,21,50,1,5,2019,3,35,5,45,2,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4409,10,20,1,5,2019,12,55,2,35,1,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17024,18,15,6,3,2019,19,45,1,30,6,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13727,7,5,18,5,2019,21,0,13,55,18,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8855,18,25,15,3,2019,21,20,2,55,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12524,8,45,24,6,2019,19,0,10,15,24,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13555,11,40,18,3,2019,20,20,8,40,18,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10844,6,30,6,6,2019,12,0,5,30,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13587,9,0,9,6,2019,21,0,12,0,9,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3543,9,45,12,6,2019,12,0,2,15,12,6,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,4842,7,5,18,3,2019,9,20,2,15,18,3,2019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,3943,23,30,24,4,2019,2,20,2,50,25,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10577,19,15,9,6,2019,4,25,9,10,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6979,10,35,15,5,2019,21,0,10,25,15,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,11982,17,45,27,6,2019,20,5,2,20,27,6,2019,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,5264,8,45,6,6,2019,13,15,4,30,6,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,8001,6,0,3,3,2019,9,10,3,10,3,3,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,10651,19,45,1,6,2019,19,15,23,30,2,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,16,30,24,5,2019,19,50,3,20,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6601,9,45,27,3,2019,22,20,12,35,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6587,19,0,21,3,2019,19,15,0,15,21,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3173,13,10,21,3,2019,14,30,1,20,21,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,5228,10,0,9,5,2019,12,45,2,45,9,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5769,7,10,21,6,2019,10,10,3,0,21,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14714,8,0,6,6,2019,19,0,11,0,6,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,5,30,3,6,2019,19,0,13,30,3,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3359,22,10,3,6,2019,1,0,2,50,4,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6722,20,55,3,3,2019,23,50,2,55,3,3,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4462,9,35,18,3,2019,12,20,2,45,18,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6171,4,55,9,3,2019,16,10,11,15,9,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12303,5,50,21,5,2019,20,25,14,35,21,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7695,11,40,21,3,2019,1,35,13,55,22,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5684,11,25,24,6,2019,1,30,14,5,25,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8366,16,50,12,6,2019,7,55,15,5,13,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19630,11,40,1,3,2019,13,55,2,15,1,3,2019,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,13502,14,5,6,3,2019,5,5,15,0,7,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14781,21,10,1,5,2019,10,5,12,55,2,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6513,7,10,12,6,2019,16,10,9,0,12,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9929,7,0,1,6,2019,19,15,12,15,1,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18275,17,50,6,6,2019,1,30,7,40,7,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4487,6,5,9,4,2019,9,25,3,20,9,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2754,21,20,15,3,2019,22,45,1,25,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,2575,6,20,27,3,2019,7,40,1,20,27,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8224,15,55,12,6,2019,21,25,5,30,12,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,8991,20,30,9,3,2019,8,15,11,45,10,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5000,5,35,24,6,2019,8,50,3,15,24,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8529,18,55,12,6,2019,19,50,0,55,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14042,6,5,3,3,2019,9,25,3,20,3,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4030,11,10,24,5,2019,14,5,2,55,24,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,18,55,6,6,2019,12,0,17,5,7,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4804,21,25,6,5,2019,0,5,2,40,7,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7308,17,30,27,5,2019,1,30,8,0,28,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,16,55,12,5,2019,19,55,3,0,12,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,9,0,24,6,2019,12,35,3,35,24,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,20,55,27,5,2019,4,25,7,30,28,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12778,17,25,12,3,2019,16,20,22,55,13,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14871,4,45,3,3,2019,13,20,8,35,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,8708,13,20,21,3,2019,19,15,5,55,21,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,20,0,6,6,2019,18,15,22,15,7,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4129,5,45,6,3,2019,7,5,1,20,6,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4804,21,25,18,5,2019,0,5,2,40,19,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,8,20,6,5,2019,11,20,3,0,6,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7832,7,0,21,3,2019,19,10,12,10,21,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3859,9,30,18,3,2019,12,5,2,35,18,3,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,9001,7,30,6,6,2019,19,15,11,45,6,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4878,17,0,9,5,2019,19,35,2,35,9,5,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2754,2,35,3,5,2019,4,5,1,30,3,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4668,7,0,27,6,2019,9,40,2,40,27,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,5216,10,20,12,5,2019,12,55,2,35,12,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10368,5,30,6,6,2019,4,25,22,55,7,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,8146,6,40,9,3,2019,21,20,14,40,9,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12242,13,0,27,3,2019,4,25,15,25,28,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9134,8,0,15,3,2019,15,15,7,15,15,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10939,13,15,6,6,2019,9,25,20,10,7,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11753,10,55,6,6,2019,7,40,20,45,7,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4174,17,10,24,4,2019,19,40,2,30,24,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,20,0,21,5,2019,19,50,23,50,22,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,16,0,3,6,2019,19,0,3,0,3,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9899,6,30,12,6,2019,12,0,5,30,12,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14871,9,10,3,3,2019,21,0,11,50,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7295,13,20,6,3,2019,15,35,2,15,6,3,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,13465,18,45,6,6,2019,19,15,0,30,6,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3543,17,45,21,5,2019,20,5,2,20,21,5,2019,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,7198,19,0,27,6,2019,1,30,6,30,28,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,8,0,1,6,2019,4,25,20,25,2,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4148,15,20,15,3,2019,17,55,2,35,15,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8016,15,15,27,6,2019,18,10,2,55,27,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,22,50,9,6,2019,4,25,5,35,10,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,14,55,15,6,2019,17,25,2,30,15,6,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,11507,9,45,12,3,2019,0,30,14,45,13,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14781,8,25,1,5,2019,20,45,12,20,1,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16079,17,30,27,5,2019,19,0,1,30,27,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,22,50,27,5,2019,4,25,5,35,28,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15353,7,30,6,3,2019,19,15,11,45,6,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7303,18,25,24,3,2019,21,20,2,55,24,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6197,15,5,24,3,2019,20,45,5,40,24,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,8996,9,10,9,6,2019,13,15,4,5,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6528,14,20,21,3,2019,22,20,8,0,21,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4239,20,55,9,4,2019,23,40,2,45,9,4,2019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4148,20,25,12,3,2019,23,5,2,40,12,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3971,21,10,24,5,2019,0,5,2,55,25,5,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,5192,7,35,6,5,2019,23,30,15,55,6,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,9483,13,25,9,4,2019,12,35,23,10,10,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18804,11,40,3,6,2019,19,0,7,20,3,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5201,5,10,18,6,2019,8,0,2,50,18,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16079,11,30,27,5,2019,19,0,7,30,27,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,19,50,15,6,2019,22,50,3,0,15,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6795,17,45,27,5,2019,1,30,7,45,28,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10953,9,35,9,5,2019,10,55,1,20,9,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15965,15,5,24,6,2019,1,30,10,25,25,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,9968,12,55,9,4,2019,19,15,6,20,9,4,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,22,15,6,6,2019,0,50,2,35,7,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16079,10,0,27,5,2019,19,0,9,0,27,5,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11507,21,25,12,6,2019,12,35,15,10,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11542,9,25,9,6,2019,13,45,4,20,9,6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,17,45,24,4,2019,20,45,3,0,24,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4544,6,0,27,4,2019,8,45,2,45,27,4,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6496,5,10,15,5,2019,10,5,4,55,15,5,2019,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,21,25,15,6,2019,0,5,2,40,16,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13439,11,5,1,3,2019,9,15,22,10,2,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6540,18,15,27,3,2019,4,25,10,10,28,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4591,23,30,1,6,2019,2,20,2,50,2,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4437,16,15,18,3,2019,20,35,4,20,18,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6151,20,10,21,3,2019,7,10,11,0,22,3,2019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7754,17,45,21,6,2019,20,45,3,0,21,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,14,0,24,6,2019,12,35,22,35,25,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,18,55,9,6,2019,22,0,3,5,9,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4781,6,55,24,3,2019,9,35,2,40,24,3,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4668,11,30,27,6,2019,14,20,2,50,27,6,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,14594,11,50,6,3,2019,8,55,21,5,7,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14231,16,55,24,3,2019,4,45,11,50,25,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8425,5,15,15,5,2019,6,50,1,35,15,5,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,7,5,12,6,2019,22,30,15,25,12,6,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7295,14,40,3,3,2019,17,5,2,25,3,3,2019,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,5162,6,50,9,4,2019,10,30,3,40,9,4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6860,18,25,9,3,2019,21,20,2,55,9,3,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6216,6,0,15,4,2019,9,10,3,10,15,4,2019,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,5192,7,35,24,5,2019,19,25,11,50,24,5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,20,0,9,4,2019,22,50,2,50,9,4,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3919,9,30,3,4,2019,12,20,2,50,3,4,2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2754,19,5,3,6,2019,20,35,1,30,3,6,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,9315,7,30,9,5,2019,19,0,11,30,9,5,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11667,10,0,27,3,2019,18,50,8,50,27,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6224,8,25,12,6,2019,4,40,20,15,13,6,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13349,9,25,24,3,2019,5,35,20,10,25,3,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11087,16,55,18,3,2019,9,0,16,5,19,3,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15603,13,0,6,3,2019,1,35,12,35,7,3,2019,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
